7,2,1
7,7,-1
53,47,1
2,0,1
51,109,-1
3,17,-1
9,4,1
9,9,-1
2,2,-1
34,54,-1
5,19,-1
5,4,1
15,33,-1
5,9,-1
2,0,1
3,5,-1
12,33,-1
2,0,1
19,14,1
7,6,1
23,2,1
3,0,1
20,22,-1
31,26,1
37,64,-1
21,34,-1
2,0,1
35,53,-1
4,4,-1
21,22,-1
11,5,1
31,18,1
29,3,1
2,0,1
3,2,1
92,66,1
15,0,1
43,44,-1
20,12,1
7,7,-1
7,5,1
5,0,1
15,4,1
2,3,-1
89,29,1
25,142,-1
12,7,1
9,5,1
7,0,1
14,8,1
27,9,1
35,27,1
4,18,-1
2,0,1
5,0,1
7,22,-1
4,0,1
59,61,-1
5,2,1
24,74,-1
68,128,-1
2,0,1
2,0,1
9,0,1
9,13,-1
17,21,-1
3,0,1
163,16,1
48,3,1
2,0,1
3,0,1
23,38,-1
2,0,1
3,0,1
34,28,1
2,0,1
27,22,1
17,7,1
28,53,-1
5,2,1
3,0,1
7,0,1
15,31,-1
3,0,1
79,94,-1
2,3,-1
12,0,1
52,29,1
51,29,1
2,0,1
36,37,-1
11,13,-1
2,2,-1
2,0,1
5,15,-1
2,0,1
4,0,1
2,0,1
7,2,1
8,5,1
2,5,-1
4,5,-1
3,0,1
86,94,-1
28,35,-1
46,31,1
19,0,1
27,21,1
12,10,1
22,35,-1
35,51,-1
18,15,1
21,33,-1
104,178,-1
5,16,-1
33,52,-1
16,23,-1
12,15,-1
28,30,-1
104,183,-1
25,35,-1
60,66,-1
16,17,-1
16,15,1
67,90,-1
2,0,1
3,0,1
3,3,-1
4,0,1
16,5,1
11,24,-1
3,0,1
3,0,1
35,40,-1
7,4,1
3,3,-1
11,4,1
48,60,-1
3,4,-1
4,2,1
11,14,-1
22,22,-1
61,56,1
2,0,1
70,81,-1
32,9,1
7,0,1
40,10,1
106,22,1
35,11,1
2,0,1
2,0,1
22,4,1
8,14,-1
21,13,1
10,2,1
10,7,1
8,7,1
11,0,1
4,4,-1
25,22,1
9,0,1
10,23,-1
22,43,-1
38,58,-1
33,123,-1
18,62,-1
36,64,-1
13,17,-1
6,22,-1
24,8,1
10,0,1
10,2,1
8,0,1
13,2,1
27,32,-1
9,8,1
51,50,1
35,71,-1
50,26,1
10,0,1
15,21,-1
5,2,1
105,55,1
3,2,1
7,7,-1
35,38,-1
6,3,1
4,0,1
46,32,1
42,33,1
3,0,1
5,0,1
17,11,1
10,17,-1
5,4,1
6,47,-1
3,0,1
18,53,-1
2,0,1
97,87,1
2,0,1
61,46,1
7,0,1
3,3,-1
3,3,-1
25,23,1
5,0,1
4,3,1
44,35,1
21,7,1
5,4,1
9,3,1
40,13,1
2,0,1
23,13,1
31,12,1
5,10,-1
30,21,1
180,185,-1
6,5,1
2,3,-1
9,24,-1
13,0,1
24,22,1
2,0,1
32,148,-1
3,0,1
2,0,1
2,14,-1
15,22,-1
67,149,-1
55,55,-1
7,20,-1
13,5,1
6,4,1
17,5,1
10,7,1
3,11,-1
8,0,1
5,12,-1
6,12,-1
2,0,1
18,18,-1
44,42,1
65,197,-1
65,77,-1
4,5,-1
17,13,1
16,16,-1
2,2,-1
11,15,-1
37,0,1
10,9,1
31,15,1
33,14,1
87,24,1
17,4,1
32,15,1
119,28,1
13,18,-1
34,41,-1
4,0,1
16,12,1
11,0,1
14,25,-1
34,40,-1
41,27,1
13,17,-1
4,4,-1
2,0,1
33,19,1
5,5,-1
16,34,-1
103,77,1
27,22,1
57,44,1
6,0,1
2,2,-1
18,12,1
21,2,1
2,0,1
9,21,-1
47,18,1
10,4,1
47,59,-1
33,6,1
18,20,-1
50,32,1
5,2,1
17,7,1
25,38,-1
22,48,-1
2,3,-1
56,28,1
66,60,1
64,64,-1
35,14,1
2,0,1
3,0,1
26,14,1
34,0,1
14,3,1
29,21,1
4,3,1
7,2,1
9,20,-1
32,89,-1
69,89,-1
3,5,-1
5,2,1
50,62,-1
106,77,1
14,14,-1
22,34,-1
15,23,-1
46,39,1
7,28,-1
20,13,1
9,0,1
68,35,1
25,30,-1
12,0,1
180,245,-1
3,30,-1
64,16,1
50,24,1
47,12,1
55,79,-1
27,31,-1
17,5,1
2,4,-1
26,26,-1
23,80,-1
5,10,-1
22,0,1
15,9,1
4,9,-1
19,78,-1
52,71,-1
84,39,1
59,78,-1
5,0,1
12,14,-1
5,0,1
31,66,-1
129,117,1
6,29,-1
27,8,1
34,29,1
5,38,-1
176,157,1
55,5,1
58,54,1
28,33,-1
9,15,-1
5,4,1
26,29,-1
7,18,-1
2,0,1
2,0,1
12,20,-1
4,4,-1
11,5,1
3,0,1
105,94,1
12,11,1
18,0,1
18,12,1
3,0,1
34,23,1
41,14,1
4,2,1
81,100,-1
6,4,1
9,4,1
5,0,1
17,18,-1
53,34,1
71,34,1
6,0,1
28,10,1
49,15,1
7,5,1
24,17,1
3,0,1
3,0,1
54,57,-1
13,0,1
57,59,-1
20,14,1
13,15,-1
2,11,-1
26,16,1
14,42,-1
15,31,-1
8,0,1
11,12,-1
2,0,1
12,3,1
9,2,1
3,3,-1
26,3,1
2,0,1
48,47,1
7,0,1
6,9,-1
57,85,-1
34,28,1
30,26,1
26,15,1
20,41,-1
13,7,1
28,80,-1
3,0,1
19,19,-1
6,2,1
7,0,1
6,0,1
25,30,-1
3,0,1
3,3,-1
19,24,-1
16,7,1
5,0,1
12,5,1
11,22,-1
19,23,-1
18,11,1
11,23,-1
5,5,-1
21,22,-1
2,0,1
7,3,1
2,0,1
18,26,-1
2,0,1
9,6,1
27,33,-1
6,4,1
19,17,1
8,12,-1
10,20,-1
5,4,1
31,37,-1
2,0,1
12,20,-1
87,134,-1
2,0,1
5,11,-1
14,13,1
25,24,1
10,11,-1
2,0,1
29,0,1
36,36,-1
34,26,1
17,19,-1
15,8,1
2,0,1
14,6,1
72,147,-1
11,5,1
2,2,-1
2,8,-1
21,12,1
18,20,-1
3,0,1
18,26,-1
98,112,-1
4,3,1
8,12,-1
3,0,1
43,38,1
5,0,1
2,0,1
4,0,1
8,9,-1
2,0,1
47,31,1
30,19,1
33,25,1
4,0,1
4,0,1
13,0,1
51,85,-1
4,12,-1
131,120,1
7,0,1
15,0,1
2,0,1
15,0,1
4,2,1
41,41,-1
19,13,1
74,84,-1
12,9,1
53,51,1
24,69,-1
4,3,1
5,3,1
21,134,-1
34,26,1
84,57,1
3,2,1
25,31,-1
4,0,1
3,0,1
12,8,1
8,0,1
54,37,1
17,47,-1
13,33,-1
13,37,-1
4,0,1
12,0,1
3,0,1
2,0,1
3,0,1
4,7,-1
70,48,1
4,5,-1
22,33,-1
54,61,-1
23,11,1
8,10,-1
5,5,-1
54,82,-1
14,6,1
38,15,1
69,43,1
21,17,1
47,5,1
4,0,1
2,7,-1
27,53,-1
24,15,1
10,0,1
2,0,1
5,0,1
2,0,1
17,28,-1
4,0,1
60,70,-1
3,0,1
41,7,1
5,0,1
6,0,1
35,24,1
2,2,-1
41,10,1
6,20,-1
11,4,1
15,7,1
13,9,1
18,18,-1
10,13,-1
22,14,1
19,5,1
8,0,1
7,6,1
3,0,1
26,34,-1
23,46,-1
9,7,1
7,3,1
2,0,1
11,0,1
11,2,1
14,12,1
11,16,-1
18,3,1
3,2,1
4,0,1
20,15,1
45,40,1
82,58,1
12,2,1
4,2,1
37,40,-1
12,0,1
12,0,1
40,35,1
21,11,1
2,0,1
2,0,1
18,7,1
29,14,1
8,8,-1
2,0,1
36,19,1
4,14,-1
46,32,1
2,0,1
6,10,-1
25,29,-1
18,17,1
4,9,-1
7,14,-1
2,0,1
6,0,1
26,4,1
35,4,1
4,3,1
15,0,1
7,0,1
76,77,-1
110,56,1
2,2,-1
2,4,-1
31,30,1
12,32,-1
50,130,-1
18,36,-1
2,0,1
13,2,1
63,53,1
3,15,-1
26,27,-1
12,0,1
16,18,-1
29,16,1
5,0,1
32,7,1
2,0,1
3,0,1
3,2,1
107,187,-1
18,19,-1
3,3,-1
85,82,1
18,10,1
73,58,1
3,6,-1
31,37,-1
18,0,1
21,2,1
10,0,1
7,6,1
6,0,1
3,0,1
38,60,-1
3,2,1
70,171,-1
2,0,1
27,22,1
2,0,1
101,93,1
3,4,-1
22,47,-1
14,10,1
7,13,-1
9,0,1
4,2,1
11,4,1
9,0,1
28,10,1
9,5,1
29,28,1
4,5,-1
2,2,-1
38,41,-1
4,0,1
13,16,-1
2,4,-1
8,8,-1
20,47,-1
10,10,-1
26,193,-1
46,49,-1
7,5,1
5,2,1
6,9,-1
2,0,1
2,0,1
16,9,1
5,5,-1
15,27,-1
17,10,1
2,0,1
3,0,1
3,0,1
16,31,-1
39,41,-1
2,0,1
36,42,-1
7,4,1
5,2,1
8,4,1
7,0,1
10,12,-1
7,30,-1
6,0,1
6,4,1
8,5,1
2,0,1
92,237,-1
3,0,1
3,0,1
19,7,1
44,127,-1
19,54,-1
3,3,-1
31,33,-1
28,24,1
2,3,-1
26,16,1
2,0,1
2,0,1
2,4,-1
10,13,-1
21,14,1
6,15,-1
8,3,1
102,88,1
15,0,1
2,10,-1
5,4,1
33,67,-1
2,0,1
50,75,-1
4,3,1
16,43,-1
14,17,-1
7,10,-1
25,10,1
8,26,-1
8,2,1
7,0,1
4,9,-1
18,26,-1
22,13,1
11,7,1
34,42,-1
22,29,-1
5,0,1
74,76,-1
5,11,-1
5,6,-1
10,42,-1
21,4,1
12,26,-1
4,0,1
3,0,1
5,4,1
15,23,-1
75,124,-1
2,0,1
20,97,-1
51,38,1
14,6,1
23,13,1
24,4,1
7,9,-1
2,0,1
16,17,-1
3,0,1
3,0,1
3,0,1
46,23,1
9,6,1
92,168,-1
7,4,1
2,2,-1
2,0,1
4,3,1
148,316,-1
23,62,-1
34,53,-1
3,0,1
24,12,1
4,2,1
8,4,1
2,0,1
14,40,-1
7,36,-1
5,30,-1
33,23,1
35,26,1
3,8,-1
3,0,1
4,28,-1
3,3,-1
11,38,-1
4,0,1
10,4,1
3,0,1
3,0,1
11,17,-1
15,132,-1
9,9,-1
36,45,-1
11,12,-1
6,4,1
22,12,1
4,5,-1
8,3,1
12,8,1
24,26,-1
43,58,-1
28,46,-1
20,15,1
2,3,-1
25,45,-1
4,0,1
40,6,1
83,117,-1
4,7,-1
3,0,1
7,5,1
25,4,1
5,2,1
3,0,1
3,3,-1
6,3,1
70,159,-1
65,26,1
35,34,1
7,2,1
12,13,-1
6,21,-1
4,26,-1
2,0,1
6,8,-1
2,2,-1
15,16,-1
32,46,-1
3,5,-1
7,4,1
5,4,1
10,2,1
17,3,1
94,110,-1
3,5,-1
9,14,-1
2,0,1
2,4,-1
12,6,1
5,0,1
19,9,1
2,0,1
18,65,-1
2,0,1
25,40,-1
36,44,-1
2,0,1
6,7,-1
5,6,-1
61,52,1
4,9,-1
8,16,-1
7,0,1
12,24,-1
105,71,1
52,20,1
16,5,1
24,19,1
88,5,1
2,0,1
14,9,1
15,5,1
4,10,-1
13,6,1
89,99,-1
19,9,1
4,8,-1
3,0,1
2,0,1
8,19,-1
20,22,-1
61,24,1
102,83,1
61,29,1
55,12,1
15,17,-1
11,3,1
6,6,-1
6,2,1
13,0,1
42,0,1
3,3,-1
10,56,-1
3,0,1
8,4,1
8,8,-1
25,9,1
5,17,-1
45,101,-1
27,34,-1
3,2,1
2,0,1
6,2,1
7,6,1
10,16,-1
21,16,1
5,0,1
18,3,1
2,0,1
23,15,1
11,5,1
7,12,-1
31,15,1
37,25,1
6,5,1
13,8,1
36,72,-1
13,21,-1
4,4,-1
2,0,1
10,6,1
37,45,-1
17,17,-1
33,12,1
92,33,1
41,46,-1
32,53,-1
22,6,1
21,19,1
29,26,1
11,8,1
3,0,1
7,8,-1
37,29,1
30,20,1
6,15,-1
12,27,-1
5,11,-1
3,10,-1
10,30,-1
8,12,-1
8,6,1
22,19,1
2,0,1
20,17,1
5,0,1
24,10,1
5,0,1
40,39,1
24,35,-1
12,20,-1
44,32,1
21,0,1
42,32,1
18,20,-1
9,9,-1
8,0,1
12,20,-1
6,4,1
11,0,1
75,124,-1
71,95,-1
4,10,-1
9,16,-1
8,11,-1
20,35,-1
14,10,1
41,67,-1
20,13,1
13,3,1
10,7,1
6,0,1
2,0,1
28,9,1
3,2,1
2,0,1
39,186,-1
28,51,-1
40,43,-1
25,29,-1
4,5,-1
6,10,-1
12,8,1
2,0,1
7,16,-1
15,10,1
5,0,1
6,5,1
35,28,1
5,2,1
9,4,1
8,0,1
4,0,1
3,0,1
14,22,-1
26,24,1
4,0,1
3,0,1
72,93,-1
29,62,-1
5,10,-1
8,2,1
4,0,1
11,6,1
11,8,1
2,3,-1
8,0,1
2,0,1
3,0,1
14,24,-1
4,3,1
11,7,1
14,0,1
2,0,1
4,2,1
3,0,1
11,3,1
29,71,-1
2,0,1
30,54,-1
39,46,-1
31,15,1
16,21,-1
4,6,-1
4,0,1
4,9,-1
12,15,-1
8,2,1
2,0,1
9,11,-1
2,0,1
4,2,1
2,0,1
12,8,1
3,0,1
5,2,1
31,46,-1
3,0,1
2,2,-1
10,0,1
2,0,1
3,0,1
17,3,1
11,2,1
2,0,1
11,18,-1
10,0,1
9,34,-1
13,15,-1
3,0,1
5,0,1
2,2,-1
2,2,-1
4,3,1
13,16,-1
17,32,-1
14,13,1
7,20,-1
17,8,1
2,0,1
6,6,-1
29,260,-1
14,14,-1
2,2,-1
5,3,1
2,10,-1
27,41,-1
5,2,1
3,0,1
3,0,1
11,8,1
2,14,-1
18,63,-1
3,3,-1
4,5,-1
9,0,1
18,8,1
5,0,1
2,0,1
2,0,1
4,5,-1
18,136,-1
18,7,1
26,30,-1
26,32,-1
44,39,1
4,2,1
11,20,-1
2,2,-1
19,14,1
6,0,1
10,27,-1
10,22,-1
21,21,-1
3,0,1
15,19,-1
25,26,-1
2,0,1
2,0,1
14,12,1
46,94,-1
2,2,-1
2,0,1
32,0,1
12,0,1
16,33,-1
8,4,1
8,8,-1
7,9,-1
11,15,-1
25,2,1
24,4,1
25,80,-1
45,70,-1
45,39,1
8,9,-1
25,20,1
2,0,1
4,0,1
4,0,1
4,3,1
9,42,-1
20,18,1
3,4,-1
2,3,-1
2,0,1
7,8,-1
2,0,1
3,4,-1
21,19,1
10,10,-1
2,4,-1
2,0,1
6,0,1
7,5,1
5,12,-1
15,8,1
2,0,1
12,3,1
8,10,-1
28,57,-1
2,0,1
10,12,-1
4,0,1
3,0,1
2,0,1
2,0,1
2,3,-1
4,2,1
12,13,-1
37,21,1
17,21,-1
2,8,-1
25,28,-1
18,11,1
15,88,-1
7,18,-1
7,10,-1
19,13,1
3,0,1
12,2,1
16,107,-1
36,55,-1
11,3,1
13,0,1
7,9,-1
3,0,1
2,0,1
13,5,1
3,0,1
2,4,-1
11,0,1
28,104,-1
9,11,-1
42,36,1
7,25,-1
4,9,-1
4,2,1
2,0,1
3,0,1
22,15,1
8,6,1
28,15,1
62,18,1
11,3,1
32,84,-1
2,4,-1
18,37,-1
2,0,1
30,6,1
3,0,1
3,6,-1
36,68,-1
2,0,1
10,0,1
18,6,1
58,7,1
2,4,-1
8,11,-1
49,12,1
9,9,-1
11,10,1
2,0,1
4,0,1
24,38,-1
15,0,1
3,3,-1
20,3,1
5,0,1
26,268,-1
2,0,1
13,9,1
5,3,1
2,3,-1
5,5,-1
5,3,1
7,2,1
8,4,1
17,14,1
17,28,-1
7,7,-1
26,15,1
4,0,1
2,0,1
5,10,-1
27,28,-1
6,0,1
3,5,-1
10,0,1
3,0,1
2,0,1
11,17,-1
16,33,-1
7,3,1
4,4,-1
8,8,-1
11,12,-1
2,0,1
2,0,1
9,11,-1
2,0,1
6,2,1
7,9,-1
2,5,-1
8,6,1
2,6,-1
12,12,-1
8,0,1
3,0,1
5,5,-1
2,2,-1
21,42,-1
7,5,1
30,30,-1
5,8,-1
2,0,1
2,0,1
2,0,1
13,14,-1
2,3,-1
13,21,-1
9,11,-1
7,0,1
16,0,1
6,0,1
2,0,1
5,0,1
4,3,1
14,30,-1
22,36,-1
45,26,1
23,20,1
2,2,-1
6,15,-1
3,0,1
5,4,1
5,65,-1
2,0,1
4,2,1
2,4,-1
2,0,1
17,12,1
5,11,-1
3,0,1
4,0,1
5,5,-1
5,0,1
4,0,1
4,30,-1
2,0,1
4,4,-1
16,16,-1
5,8,-1
24,23,1
7,3,1
2,0,1
16,11,1
2,0,1
15,19,-1
21,67,-1
4,4,-1
31,21,1
17,36,-1
2,0,1
19,111,-1
8,0,1
4,0,1
37,28,1
24,38,-1
6,0,1
2,0,1
22,56,-1
11,8,1
2,0,1
30,64,-1
5,5,-1
4,0,1
7,9,-1
2,0,1
11,16,-1
28,35,-1
17,12,1
2,3,-1
3,4,-1
46,110,-1
2,0,1
23,29,-1
10,3,1
40,32,1
6,11,-1
2,0,1
12,11,1
14,19,-1
2,3,-1
4,24,-1
15,18,-1
3,13,-1
8,18,-1
3,22,-1
3,0,1
6,2,1
2,6,-1
4,9,-1
7,9,-1
21,7,1
5,6,-1
28,12,1
50,55,-1
27,43,-1
2,0,1
38,56,-1
39,27,1
30,5,1
48,18,1
9,3,1
33,64,-1
2,0,1
5,4,1
6,12,-1
19,15,1
32,36,-1
11,6,1
3,0,1
7,3,1
7,18,-1
27,46,-1
4,3,1
2,0,1
38,58,-1
13,9,1
2,3,-1
10,4,1
6,9,-1
6,12,-1
28,52,-1
2,0,1
2,4,-1
2,3,-1
15,52,-1
2,0,1
3,0,1
54,61,-1
17,0,1
48,5,1
2,0,1
14,0,1
3,0,1
7,5,1
2,0,1
2,0,1
4,6,-1
6,15,-1
3,5,-1
28,30,-1
39,44,-1
6,4,1
5,5,-1
5,4,1
11,7,1
26,33,-1
11,25,-1
6,6,-1
11,14,-1
18,10,1
32,31,1
6,15,-1
4,5,-1
2,0,1
19,11,1
15,60,-1
2,0,1
4,0,1
11,0,1
34,41,-1
3,14,-1
6,21,-1
2,4,-1
4,0,1
2,0,1
16,16,-1
14,0,1
8,7,1
3,2,1
26,16,1
4,6,-1
3,2,1
4,2,1
7,0,1
4,0,1
2,0,1
11,4,1
17,9,1
32,39,-1
5,20,-1
12,12,-1
3,0,1
2,2,-1
2,0,1
13,6,1
3,3,-1
10,6,1
3,0,1
4,0,1
5,2,1
23,61,-1
6,2,1
3,7,-1
19,42,-1
8,9,-1
6,0,1
16,34,-1
2,0,1
2,0,1
3,4,-1
35,27,1
6,3,1
2,2,-1
16,27,-1
28,37,-1
12,9,1
15,3,1
2,6,-1
2,0,1
9,4,1
9,10,-1
2,0,1
3,0,1
72,16,1
9,2,1
6,5,1
4,3,1
14,8,1
11,8,1
21,28,-1
39,21,1
2,0,1
6,6,-1
4,0,1
3,0,1
4,0,1
2,0,1
4,0,1
8,4,1
7,0,1
16,0,1
2,0,1
2,0,1
42,132,-1
5,0,1
3,5,-1
5,5,-1
44,46,-1
2,0,1
11,6,1
14,46,-1
19,48,-1
13,12,1
3,0,1
7,5,1
5,3,1
9,9,-1
46,51,-1
2,0,1
6,11,-1
39,45,-1
3,11,-1
9,39,-1
2,0,1
49,44,1
20,41,-1
29,4,1
2,0,1
9,25,-1
4,0,1
2,0,1
2,2,-1
12,18,-1
4,0,1
10,12,-1
7,11,-1
4,0,1
52,20,1
46,34,1
3,0,1
36,0,1
7,18,-1
10,15,-1
12,23,-1
5,7,-1
2,0,1
5,3,1
33,2,1
4,0,1
34,39,-1
37,39,-1
5,6,-1
47,71,-1
14,16,-1
4,11,-1
91,97,-1
17,24,-1
2,0,1
8,11,-1
10,16,-1
27,7,1
2,6,-1
11,5,1
14,10,1
4,2,1
12,0,1
5,34,-1
3,2,1
2,0,1
3,19,-1
33,29,1
3,0,1
30,37,-1
3,0,1
29,31,-1
15,19,-1
9,15,-1
6,8,-1
23,23,-1
10,11,-1
8,0,1
4,0,1
12,14,-1
12,0,1
7,0,1
4,4,-1
12,5,1
29,40,-1
3,8,-1
10,5,1
43,73,-1
5,5,-1
3,0,1
11,5,1
9,22,-1
4,0,1
6,12,-1
8,14,-1
25,66,-1
3,0,1
12,26,-1
21,27,-1
32,32,-1
22,31,-1
19,12,1
2,0,1
9,4,1
11,10,1
23,27,-1
3,0,1
53,79,-1
5,22,-1
3,6,-1
30,84,-1
3,4,-1
6,10,-1
2,0,1
2,0,1
31,50,-1
17,28,-1
31,19,1
13,4,1
15,30,-1
5,4,1
15,31,-1
54,47,1
4,5,-1
17,13,1
3,0,1
7,0,1
54,125,-1
3,0,1
4,9,-1
11,15,-1
2,3,-1
17,0,1
5,11,-1
13,9,1
3,10,-1
10,19,-1
15,26,-1
23,19,1
13,64,-1
4,2,1
27,32,-1
31,7,1
12,23,-1
2,0,1
2,3,-1
5,3,1
4,3,1
16,23,-1
2,0,1
4,9,-1
3,3,-1
2,0,1
19,22,-1
3,0,1
19,42,-1
7,6,1
14,24,-1
9,7,1
54,52,1
2,0,1
10,35,-1
7,9,-1
24,34,-1
4,0,1
32,26,1
2,0,1
20,18,1
2,2,-1
2,2,-1
3,5,-1
3,0,1
48,40,1
28,23,1
13,15,-1
3,4,-1
5,5,-1
4,11,-1
2,0,1
2,4,-1
4,0,1
54,131,-1
5,0,1
7,0,1
2,0,1
2,3,-1
8,0,1
12,2,1
3,0,1
2,0,1
20,15,1
4,0,1
22,24,-1
15,14,1
25,52,-1
9,12,-1
19,20,-1
3,3,-1
2,0,1
7,12,-1
14,3,1
7,12,-1
5,16,-1
5,0,1
22,11,1
3,4,-1
2,4,-1
11,11,-1
7,0,1
23,11,1
10,21,-1
6,4,1
2,5,-1
5,3,1
2,0,1
9,22,-1
12,6,1
12,5,1
5,4,1
45,9,1
18,2,1
2,0,1
2,14,-1
4,2,1
4,2,1
5,6,-1
3,4,-1
7,0,1
5,0,1
43,41,1
3,0,1
6,3,1
23,9,1
3,0,1
5,5,-1
12,6,1
3,0,1
4,7,-1
9,3,1
2,2,-1
6,0,1
5,0,1
2,2,-1
21,5,1
3,6,-1
14,9,1
44,53,-1
6,0,1
9,22,-1
8,3,1
2,0,1
3,0,1
2,0,1
28,41,-1
4,0,1
28,54,-1
18,15,1
3,0,1
5,7,-1
8,40,-1
35,48,-1
7,8,-1
5,11,-1
2,4,-1
3,0,1
22,10,1
2,5,-1
6,8,-1
2,0,1
7,0,1
9,0,1
27,25,1
19,0,1
16,35,-1
8,10,-1
11,18,-1
51,101,-1
2,4,-1
4,14,-1
2,2,-1
2,0,1
4,6,-1
4,0,1
96,65,1
5,13,-1
5,4,1
6,6,-1
18,5,1
2,0,1
3,0,1
2,0,1
5,3,1
3,0,1
8,5,1
33,18,1
47,29,1
24,8,1
3,0,1
7,8,-1
22,18,1
8,6,1
35,39,-1
2,0,1
2,6,-1
18,9,1
4,0,1
3,0,1
10,21,-1
6,2,1
10,23,-1
2,0,1
3,2,1
15,7,1
19,7,1
2,2,-1
20,23,-1
10,16,-1
5,5,-1
4,3,1
31,21,1
14,26,-1
11,7,1
3,0,1
2,0,1
3,3,-1
9,10,-1
2,0,1
6,2,1
54,8,1
3,0,1
8,0,1
2,0,1
4,0,1
2,0,1
4,0,1
2,0,1
2,0,1
2,0,1
5,17,-1
4,0,1
6,8,-1
12,10,1
3,5,-1
6,16,-1
29,51,-1
6,5,1
2,0,1
3,3,-1
5,11,-1
35,28,1
4,6,-1
5,13,-1
30,26,1
68,21,1
5,2,1
5,3,1
6,2,1
2,0,1
4,6,-1
4,4,-1
2,3,-1
6,16,-1
2,9,-1
4,4,-1
3,0,1
2,3,-1
2,7,-1
2,0,1
13,10,1
13,0,1
28,48,-1
4,0,1
11,14,-1
25,52,-1
14,12,1
21,0,1
9,0,1
2,0,1
8,18,-1
40,39,1
14,12,1
33,11,1
4,11,-1
3,3,-1
6,22,-1
26,53,-1
6,10,-1
34,63,-1
45,32,1
9,9,-1
32,16,1
68,48,1
6,8,-1
3,0,1
14,26,-1
6,11,-1
8,10,-1
11,4,1
11,19,-1
9,10,-1
14,16,-1
6,0,1
21,14,1
4,4,-1
49,28,1
2,2,-1
9,4,1
20,17,1
2,0,1
4,5,-1
2,4,-1
20,70,-1
22,50,-1
16,14,1
3,0,1
3,0,1
4,3,1
19,13,1
4,3,1
3,2,1
9,8,1
8,5,1
26,7,1
3,0,1
11,2,1
22,13,1
18,6,1
7,13,-1
5,0,1
6,2,1
38,77,-1
14,2,1
7,14,-1
2,0,1
11,9,1
3,18,-1
4,14,-1
18,93,-1
21,31,-1
2,0,1
3,2,1
2,3,-1
9,21,-1
20,38,-1
23,9,1
48,0,1
36,20,1
17,31,-1
6,4,1
10,22,-1
6,4,1
2,0,1
52,24,1
64,42,1
6,3,1
25,49,-1
9,65,-1
19,4,1
5,4,1
12,0,1
6,15,-1
6,7,-1
3,0,1
16,16,-1
2,0,1
5,0,1
9,7,1
2,2,-1
7,16,-1
5,23,-1
20,27,-1
2,0,1
2,0,1
9,6,1
9,6,1
13,18,-1
23,28,-1
7,14,-1
7,10,-1
18,27,-1
10,18,-1
4,0,1
10,14,-1
2,0,1
3,2,1
11,17,-1
10,3,1
2,3,-1
23,15,1
12,5,1
10,8,1
6,7,-1
13,19,-1
5,5,-1
2,2,-1
21,14,1
6,11,-1
7,11,-1
6,6,-1
6,3,1
3,2,1
4,0,1
45,25,1
36,63,-1
46,61,-1
3,3,-1
4,2,1
4,0,1
3,2,1
9,13,-1
2,2,-1
3,6,-1
11,7,1
8,3,1
2,0,1
7,4,1
12,3,1
2,5,-1
20,38,-1
6,9,-1
6,0,1
2,0,1
2,0,1
15,0,1
9,18,-1
4,7,-1
14,13,1
6,4,1
2,0,1
27,43,-1
5,12,-1
9,4,1
19,30,-1
3,0,1
4,4,-1
8,6,1
12,19,-1
2,4,-1
9,2,1
2,6,-1
19,17,1
9,0,1
8,5,1
7,7,-1
7,9,-1
19,23,-1
13,35,-1
2,0,1
18,22,-1
25,16,1
8,22,-1
2,2,-1
13,13,-1
33,57,-1
2,6,-1
14,14,-1
3,3,-1
19,8,1
17,6,1
12,0,1
2,0,1
2,15,-1
16,18,-1
3,7,-1
34,44,-1
3,2,1
2,3,-1
11,8,1
2,0,1
7,11,-1
3,0,1
4,3,1
2,0,1
14,13,1
8,13,-1
4,3,1
4,2,1
40,41,-1
38,96,-1
13,13,-1
2,0,1
7,7,-1
26,33,-1
9,9,-1
3,2,1
17,19,-1
14,6,1
7,14,-1
3,7,-1
13,12,1
41,22,1
16,0,1
4,3,1
6,15,-1
4,6,-1
3,0,1
4,4,-1
10,4,1
2,3,-1
33,20,1
13,11,1
12,17,-1
2,0,1
15,3,1
9,12,-1
3,7,-1
26,62,-1
9,8,1
16,23,-1
11,15,-1
9,4,1
4,5,-1
4,6,-1
6,2,1
9,2,1
17,23,-1
6,7,-1
9,2,1
4,5,-1
6,5,1
10,20,-1
2,0,1
2,0,1
2,0,1
5,12,-1
2,2,-1
37,17,1
6,8,-1
7,2,1
10,20,-1
3,3,-1
2,0,1
2,0,1
2,0,1
32,25,1
20,3,1
6,4,1
11,11,-1
14,23,-1
20,35,-1
2,0,1
9,6,1
7,6,1
9,4,1
6,4,1
4,0,1
22,12,1
8,4,1
3,2,1
18,34,-1
10,16,-1
43,58,-1
6,18,-1
29,34,-1
4,3,1
4,0,1
5,0,1
27,53,-1
4,4,-1
7,0,1
5,7,-1
6,0,1
7,10,-1
2,0,1
6,4,1
3,2,1
4,11,-1
6,0,1
4,6,-1
7,0,1
15,19,-1
14,28,-1
17,35,-1
7,8,-1
12,21,-1
4,13,-1
7,10,-1
13,6,1
5,11,-1
18,18,-1
11,0,1
10,6,1
10,7,1
11,82,-1
24,10,1
3,0,1
15,0,1
24,7,1
2,4,-1
6,17,-1
10,2,1
27,19,1
3,0,1
10,36,-1
3,0,1
12,16,-1
5,9,-1
2,0,1
9,2,1
2,0,1
17,28,-1
